id_estado,Fecha,Magnitud,Profundidad,Ubicación,Latitud,Longitud,Tipo,Estatus,Tsunami,Significancia,Fuente
1,1562387502380,3.28,6.66,"16km ESE of Little Lake, CA",35.8936667,-117.7336667,earthquake,reviewed,0,166,ci
1,1562387498200,3.41,5.82,"17km ESE of Little Lake, CA",35.8988333,-117.7261667,earthquake,reviewed,0,179,ci
1,1562387479460,3.75,3.36,"22km S of Trona, CA",35.5656667,-117.3958333,earthquake,reviewed,0,216,ci
1,1562387465250,3.54,4.81,"24km N of Ridgecrest, CA",35.8408333,-117.6601667,earthquake,reviewed,0,193,ci
1,1562387446820,3.49,10.89,"14km SW of Searles Valley, CA",35.6833333,-117.5111667,earthquake,reviewed,0,187,ci
1,1562387444040,3.04,8.26,"22km ESE of Little Lake, CA",35.8723333,-117.6735,earthquake,reviewed,0,142,ci
1,1562387409210,3.0,0.8,"19km ESE of Little Lake, CA",35.894,-117.6998333,earthquake,reviewed,0,138,ci
1,1562387403430,3.23,2.48,"19km ESE of Little Lake, CA",35.8991667,-117.6965,earthquake,reviewed,0,161,ci
1,1562387361400,3.08,9.06,"21km ESE of Little Lake, CA",35.8655,-117.6895,earthquake,reviewed,0,146,ci
1,1562387342200,3.6,2.82,"20km NNE of Ridgecrest, CA",35.7955,-117.6306667,earthquake,reviewed,0,199,ci
1,1562387318500,3.16,6.95,"16km ESE of Little Lake, CA",35.8953333,-117.731,earthquake,reviewed,0,154,ci
1,1562387289260,3.51,3.78,"17km ESE of Little Lake, CA",35.8821667,-117.7261667,earthquake,reviewed,0,190,ci
1,1562387230340,3.59,5.98,"18km ESE of Little Lake, CA",35.8871667,-117.7131667,earthquake,reviewed,0,198,ci
1,1562387215770,2.83,2.0,"10km NE of Ridgecrest, CA",35.6918333,-117.6078333,earthquake,reviewed,0,123,ci
1,1562387197290,3.23,10.01,"18km ESE of Little Lake, CA",35.9016667,-117.7136667,earthquake,reviewed,0,161,ci
1,1562387177230,2.87,6.55,"20km E of Little Lake, CA",35.9031667,-117.6905,earthquake,reviewed,0,127,ci
1,1562387169860,2.85,4.1,"20km ESE of Little Lake, CA",35.87,-117.7001667,earthquake,reviewed,0,125,ci
1,1562387136100,2.96,3.0,"17km ESE of Little Lake, CA",35.8838333,-117.7311667,earthquake,reviewed,0,135,ci
1,1562387124620,2.74,8.46,"15km S of Trona, CA",35.6281667,-117.3551667,earthquake,reviewed,0,116,ci
1,1562387083320,3.67,7.96,"13km ENE of Ridgecrest, CA",35.6741667,-117.549,earthquake,reviewed,0,207,ci
1,1562387080670,3.65,7.41,"19km ESE of Little Lake, CA",35.8976667,-117.6995,earthquake,reviewed,0,205,ci
1,1562387054940,3.26,5.65,"15km S of Searles Valley, CA",35.6356667,-117.429,earthquake,reviewed,0,164,ci
1,1562387032580,3.09,9.72,"20km ESE of Little Lake, CA",35.8926667,-117.6963333,earthquake,reviewed,0,147,ci
1,1562387009830,3.34,4.63,"18km ESE of Little Lake, CA",35.8885,-117.7186667,earthquake,reviewed,0,172,ci
1,1562387009510,3.37,1.08,"15km SSW of Searles Valley, CA",35.6506667,-117.488,earthquake,reviewed,0,175,ci
1,1562386994240,2.93,5.81,"19km ESE of Little Lake, CA",35.8921667,-117.706,earthquake,reviewed,0,132,ci
1,1562386959100,3.09,6.21,"15km E of Little Lake, CA",35.913,-117.7446667,earthquake,reviewed,0,147,ci
1,1562386936200,3.64,7.72,"21km ESE of Little Lake, CA",35.8611667,-117.6911667,earthquake,reviewed,0,204,ci
1,1562386913760,3.62,6.81,"15km WSW of Searles Valley, CA",35.7166667,-117.5548333,earthquake,reviewed,0,202,ci
1,1562386895820,4.17,2.59,"18km NNE of Ridgecrest, CA",35.7786667,-117.6121667,earthquake,reviewed,0,268,ci
1,1562386860220,3.53,8.47,"20km NNE of Ridgecrest, CA",35.7971667,-117.6243333,earthquake,reviewed,0,192,ci
1,1562386846910,3.6,3.16,"20km ESE of Little Lake, CA",35.8735,-117.7,earthquake,reviewed,0,199,ci
1,1562386840160,2.92,5.9,"16km ESE of Little Lake, CA",35.896,-117.7301667,earthquake,reviewed,0,131,ci
1,1562386828200,3.68,2.76,"18km E of Little Lake, CA",35.9246667,-117.7088333,earthquake,reviewed,0,208,ci
1,1562386822140,3.36,4.23,"18km ESE of Little Lake, CA",35.8773333,-117.7265,earthquake,reviewed,0,174,ci
1,1562386806180,3.53,10.24,"18km ESE of Little Lake, CA",35.8981667,-117.71,earthquake,reviewed,0,192,ci
1,1562386796010,4.01,5.18,"20km S of Trona, CA",35.5808333,-117.4041667,earthquake,reviewed,0,248,ci
1,1562386794940,3.83,4.9,"18km ESE of Little Lake, CA",35.885,-117.717,earthquake,reviewed,0,226,ci
1,1562386780830,3.37,1.31,"17km ESE of Little Lake, CA",35.889,-117.7245,earthquake,reviewed,0,175,ci
1,1562386755480,4.29,10.63,"19km NNE of Ridgecrest, CA",35.785,-117.6175,earthquake,reviewed,0,283,ci
1,1562386735790,5.44,7.41,"20km E of Little Lake, CA",35.9101667,-117.6848333,earthquake,reviewed,0,473,ci
1,1562386716030,3.63,8.39,"15km SW of Searles Valley, CA",35.694,-117.5381667,earthquake,reviewed,0,203,ci
1,1562386712600,3.16,8.21,"17km ESE of Little Lake, CA",35.8975,-117.7268333,earthquake,reviewed,0,154,ci
1,1562386687940,3.39,4.15,"13km SSW of Searles Valley, CA",35.6658333,-117.4823333,earthquake,reviewed,0,177,ci
1,1562386661000,2.96,6.95,"22km ESE of Little Lake, CA",35.879,-117.6686667,earthquake,reviewed,0,135,ci
1,1562386633710,2.84,9.14,"22km N of Ridgecrest, CA",35.8155,-117.65,earthquake,reviewed,0,124,ci
1,1562386633350,2.79,-0.75,"20km ESE of Little Lake, CA",35.8593333,-117.7106667,earthquake,reviewed,0,120,ci
1,1562386608800,3.58,5.81,"23km N of Ridgecrest, CA",35.824,-117.66,earthquake,reviewed,0,197,ci
1,1562386596160,3.14,7.49,"21km WNW of Searles Valley, CA",35.8115,-117.6263333,earthquake,reviewed,0,152,ci
1,1562386577230,3.52,8.56,"23km N of Ridgecrest, CA",35.8248333,-117.6715,earthquake,reviewed,0,191,ci
1,1562386569740,2.94,7.18,"20km ESE of Ridgecrest, CA",35.5308333,-117.4883333,earthquake,reviewed,0,133,ci
1,1562386561980,3.13,9.01,"20km ESE of Little Lake, CA",35.887,-117.689,earthquake,reviewed,0,151,ci
1,1562386530780,2.94,6.98,"17km ESE of Little Lake, CA",35.8933333,-117.728,earthquake,reviewed,0,133,ci
1,1562386524200,2.94,10.22,"16km E of Little Lake, CA",35.9091667,-117.7355,earthquake,reviewed,0,133,ci
1,1562386515030,2.69,3.23,"17km ESE of Little Lake, CA",35.8821667,-117.7291667,earthquake,reviewed,0,111,ci
1,1562386499200,3.04,4.42,"17km ESE of Little Lake, CA",35.903,-117.7271667,earthquake,reviewed,0,142,ci
1,1562386495290,3.02,7.01,"11km SW of Searles Valley, CA",35.7095,-117.5066667,earthquake,reviewed,0,140,ci
1,1562386471370,3.74,0.91,"12km SW of Searles Valley, CA",35.6795,-117.4906667,earthquake,reviewed,0,215,ci
1,1562386460800,3.84,6.72,"18km S of Trona, CA",35.6041667,-117.4026667,earthquake,reviewed,0,227,ci
1,1562386435120,3.43,9.43,"21km E of Little Lake, CA",35.9041667,-117.6808333,earthquake,reviewed,0,181,ci
1,1562386410590,3.52,10.01,"17km ESE of Little Lake, CA",35.891,-117.7268333,earthquake,reviewed,0,191,ci
1,1562386387080,4.8,9.73,"7km SE of Ridgecrest, CA",35.5846667,-117.6145,earthquake,reviewed,0,355,ci
1,1562386386130,3.63,8.39,"20km E of Little Lake, CA",35.9091667,-117.6893333,earthquake,reviewed,0,203,ci
1,1562386364170,3.57,10.1,"23km WNW of Searles Valley, CA",35.841,-117.6408333,earthquake,reviewed,0,196,ci
1,1562386338850,3.87,9.17,"17km ESE of Little Lake, CA",35.8873333,-117.7228333,earthquake,reviewed,0,230,ci
1,1562386333840,3.86,6.97,"14km SSW of Searles Valley, CA",35.659,-117.4798333,earthquake,reviewed,0,229,ci
1,1562386322550,3.09,1.26,"13km SW of Searles Valley, CA",35.6775,-117.49,earthquake,reviewed,0,147,ci
1,1562386313940,3.08,6.76,"16km E of Little Lake, CA",35.9116667,-117.7258333,earthquake,reviewed,0,146,ci
1,1562386283280,3.25,11.35,"20km ESE of Little Lake, CA",35.8793333,-117.6923333,earthquake,reviewed,0,162,ci
1,1562386277610,2.97,-0.42,"28km SW of Wilkerson, CA",37.1295,-118.646,earthquake,reviewed,0,136,nc
1,1562386268920,3.49,9.03,"18km E of Little Lake, CA",35.9213333,-117.7086667,earthquake,reviewed,0,187,ci
1,1562386262280,3.83,6.48,"20km ESE of Little Lake, CA",35.9,-117.6926667,earthquake,reviewed,0,226,ci
1,1562386258090,3.57,9.75,"19km ESE of Little Lake, CA",35.8768333,-117.7138333,earthquake,reviewed,0,196,ci
1,1562386252280,3.4,3.18,"19km E of Little Lake, CA",35.925,-117.6946667,earthquake,reviewed,0,178,ci
1,1562386249060,3.69,10.58,"16km W of Searles Valley, CA",35.7778333,-117.5806667,earthquake,reviewed,0,209,ci
1,1562386237520,3.45,9.07,"24km ESE of Little Lake, CA",35.835,-117.675,earthquake,reviewed,0,183,ci
1,1562386206490,3.26,6.35,"22km N of Ridgecrest, CA",35.8218333,-117.6493333,earthquake,reviewed,0,164,ci
1,1562386205710,3.38,3.04,"14km S of Trona, CA",35.6353333,-117.3996667,earthquake,reviewed,0,176,ci
1,1562386190190,3.45,8.69,"13km SW of Searles Valley, CA",35.6916667,-117.5116667,earthquake,reviewed,0,183,ci
1,1562386171080,3.37,11.16,"13km ENE of Ridgecrest, CA",35.6781667,-117.5466667,earthquake,reviewed,0,175,ci
1,1562386150450,2.94,4.63,"17km ESE of Little Lake, CA",35.8881667,-117.7235,earthquake,reviewed,0,133,ci
1,1562386135760,3.0,8.18,"20km ESE of Little Lake, CA",35.8868333,-117.687,earthquake,reviewed,0,138,ci
1,1562386125480,3.44,8.77,"21km ESE of Little Lake, CA",35.8875,-117.6833333,earthquake,reviewed,0,182,ci
1,1562386115800,3.41,6.45,"23km ESE of Little Lake, CA",35.8688333,-117.6666667,earthquake,reviewed,0,179,ci
1,1562386087770,3.13,11.65,"16km NNE of Ridgecrest, CA",35.7398333,-117.5806667,earthquake,reviewed,0,151,ci
1,1562386072610,3.03,7.88,"19km ESE of Little Lake, CA",35.896,-117.7023333,earthquake,reviewed,0,141,ci
1,1562386057930,3.62,4.05,"17km E of Little Lake, CA",35.9103333,-117.7176667,earthquake,reviewed,0,202,ci
1,1562386035800,3.74,2.73,"21km ESE of Little Lake, CA",35.8646667,-117.6946667,earthquake,reviewed,0,215,ci
1,1562386024570,4.68,5.5,"16km ESE of Ridgecrest, CA",35.5551667,-117.5215,earthquake,reviewed,0,338,ci
1,1562386010070,3.18,10.76,"17km SSW of Searles Valley, CA",35.6196667,-117.4608333,earthquake,reviewed,0,156,ci
1,1562385991960,3.21,5.81,"19km S of Trona, CA",35.598,-117.3588333,earthquake,reviewed,0,159,ci
1,1562385974580,3.79,5.91,"21km S of Trona, CA",35.578,-117.3738333,earthquake,reviewed,0,221,ci
1,1562385970320,3.13,-0.41,"17km ESE of Little Lake, CA",35.8736667,-117.738,earthquake,reviewed,0,151,ci
1,1562385949900,3.9,2.34,"18km E of Little Lake, CA",35.917,-117.7088333,earthquake,reviewed,0,234,ci
1,1562385940640,3.05,6.3,"23km N of Ridgecrest, CA",35.8291667,-117.657,earthquake,reviewed,0,143,ci
1,1562385927720,3.55,1.93,"14km SSW of Searles Valley, CA",35.6578333,-117.4866667,earthquake,reviewed,0,194,ci
1,1562385914130,2.83,11.19,"18km ESE of Little Lake, CA",35.8733333,-117.721,earthquake,reviewed,0,123,ci
1,1562385897540,2.91,8.17,"17km WNW of Searles Valley, CA",35.8113333,-117.5838333,earthquake,reviewed,0,130,ci
1,1562385893230,3.08,6.47,"17km ESE of Little Lake, CA",35.8926667,-117.7288333,earthquake,reviewed,0,146,ci
1,1562385849030,3.11,4.14,"21km S of Trona, CA",35.5761667,-117.3451667,earthquake,reviewed,0,149,ci
1,1562385786160,3.11,6.17,"18km E of Little Lake, CA",35.917,-117.7105,earthquake,reviewed,0,149,ci
1,1562385779570,3.48,4.85,"18km ESE of Little Lake, CA",35.8821667,-117.7163333,earthquake,reviewed,0,186,ci
1,1562385762790,3.28,7.47,"14km SW of Searles Valley, CA",35.6935,-117.524,earthquake,reviewed,0,166,ci
1,1562385734740,3.0,2.23,"21km ESE of Little Lake, CA",35.8911667,-117.683,earthquake,reviewed,0,138,ci
1,1562385722940,2.87,4.37,"21km ESE of Little Lake, CA",35.874,-117.6826667,earthquake,reviewed,0,127,ci
1,1562385665610,3.24,10.82,"24km N of Ridgecrest, CA",35.8373333,-117.6685,earthquake,reviewed,0,162,ci
1,1562385658520,3.2,2.29,"24km S of Trona, CA",35.55,-117.3796667,earthquake,reviewed,0,158,ci
1,1562385646390,3.01,2.65,"17km ESE of Little Lake, CA",35.8815,-117.7318333,earthquake,reviewed,0,139,ci
1,1562385636030,3.2,4.68,"18km E of Little Lake, CA",35.9475,-117.7018333,earthquake,reviewed,0,158,ci
1,1562385610650,3.04,6.94,"16km ESE of Little Lake, CA",35.8936667,-117.7386667,earthquake,reviewed,0,142,ci
1,1562385588610,3.53,4.37,"19km ESE of Little Lake, CA",35.8751667,-117.7141667,earthquake,reviewed,0,192,ci
1,1562385564000,3.47,8.02,"17km ESE of Little Lake, CA",35.8928333,-117.7238333,earthquake,reviewed,0,185,ci
1,1562385550110,3.03,4.52,"21km ESE of Little Lake, CA",35.873,-117.6878333,earthquake,reviewed,0,141,ci
1,1562385537750,3.39,2.3,"20km E of Little Lake, CA",35.91,-117.6836667,earthquake,reviewed,0,177,ci
1,1562385537000,3.15,7.39,"19km W of Searles Valley, CA",35.7838333,-117.6118333,earthquake,reviewed,0,153,ci
1,1562385527290,3.22,5.27,"16km SSW of Searles Valley, CA",35.637,-117.4765,earthquake,reviewed,0,160,ci
1,1562385505300,3.49,9.41,"13km SSW of Searles Valley, CA",35.6591667,-117.4605,earthquake,reviewed,0,187,ci
1,1562385491300,3.44,9.69,"20km ESE of Little Lake, CA",35.8846667,-117.6908333,earthquake,reviewed,0,182,ci
1,1562385470900,4.31,7.21,"23km ESE of Little Lake, CA",35.869,-117.6613333,earthquake,reviewed,0,286,ci
1,1562385457970,3.59,4.57,"19km ESE of Little Lake, CA",35.8908333,-117.6995,earthquake,reviewed,0,198,ci
1,1562385432320,3.01,7.23,"16km ESE of Little Lake, CA",35.8958333,-117.74,earthquake,reviewed,0,139,ci
1,1562385405000,3.24,6.04,"17km E of Little Lake, CA",35.9136667,-117.7153333,earthquake,reviewed,0,162,ci
1,1562385393520,3.53,6.52,"16km E of Little Lake, CA",35.918,-117.7361667,earthquake,reviewed,0,192,ci
1,1562385385080,3.09,5.44,"19km ESE of Little Lake, CA",35.87,-117.7083333,earthquake,reviewed,0,147,ci
1,1562385370490,3.35,6.58,"16km ESE of Little Lake, CA",35.8981667,-117.7306667,earthquake,reviewed,0,173,ci
1,1562385362750,3.07,3.23,"13km SSW of Searles Valley, CA",35.6693333,-117.4813333,earthquake,reviewed,0,145,ci
1,1562385361640,3.48,4.37,"22km ESE of Little Lake, CA",35.8818333,-117.674,earthquake,reviewed,0,186,ci
1,1562385348170,3.15,9.05,"23km ESE of Little Lake, CA",35.8348333,-117.6805,earthquake,reviewed,0,153,ci
1,1562385320020,4.06,8.43,"20km E of Little Lake, CA",35.9055,-117.6875,earthquake,reviewed,0,254,ci
1,1562385303710,3.14,4.24,"16km SSW of Searles Valley, CA",35.63,-117.4376667,earthquake,reviewed,0,152,ci
1,1562385286840,3.5,10.44,"16km W of Searles Valley, CA",35.78,-117.5856667,earthquake,reviewed,0,188,ci
1,1562385255260,3.37,9.54,"16km E of Little Lake, CA",35.9173333,-117.7255,earthquake,reviewed,0,175,ci
1,1562385249890,3.24,6.99,"15km ESE of Little Lake, CA",35.9,-117.744,earthquake,reviewed,0,162,ci
1,1562385237980,3.67,8.09,"21km E of Little Lake, CA",35.9025,-117.6808333,earthquake,reviewed,0,207,ci
1,1562385220350,3.27,10.04,"13km WSW of Searles Valley, CA",35.7051667,-117.5235,earthquake,reviewed,0,165,ci
1,1562385220290,3.68,5.8,"19km ESE of Little Lake, CA",35.8696667,-117.7106667,earthquake,reviewed,0,208,ci
1,1562385200900,3.47,11.75,"14km W of Searles Valley, CA",35.775,-117.5638333,earthquake,reviewed,0,185,ci
1,1562385179340,3.69,6.24,"15km E of Little Lake, CA",35.9273333,-117.7415,earthquake,reviewed,0,209,ci
1,1562385174840,3.6,3.6,"21km S of Trona, CA",35.5768333,-117.4073333,earthquake,reviewed,0,199,ci
1,1562385143960,3.35,6.81,"16km NNE of Ridgecrest, CA",35.7508333,-117.6025,earthquake,reviewed,0,173,ci
1,1562385123730,3.57,9.69,"19km ESE of Little Lake, CA",35.8996667,-117.6963333,earthquake,reviewed,0,196,ci
1,1562385113810,3.08,8.96,"21km ESE of Little Lake, CA",35.8895,-117.6785,earthquake,reviewed,0,146,ci
1,1562385106160,3.23,8.23,"20km E of Little Lake, CA",35.911,-117.6881667,earthquake,reviewed,0,161,ci
1,1562385098800,3.44,6.16,"18km ESE of Little Lake, CA",35.8958333,-117.707,earthquake,reviewed,0,182,ci
1,1562385080330,3.76,9.87,"21km E of Little Lake, CA",35.9373333,-117.6741667,earthquake,reviewed,0,218,ci
1,1562385059710,4.97,8.26,"19km E of Little Lake, CA",35.9035,-117.7001667,earthquake,reviewed,0,380,ci
1,1562385049350,3.79,10.71,"15km E of Little Lake, CA",35.9101667,-117.739,earthquake,reviewed,0,221,ci
1,1562385034000,3.45,8.37,"16km ESE of Little Lake, CA",35.894,-117.7383333,earthquake,reviewed,0,183,ci
1,1562385011070,3.79,6.5,"17km ESE of Little Lake, CA",35.9036667,-117.7248333,earthquake,reviewed,0,221,ci
1,1562385004740,3.67,7.26,"17km SSW of Searles Valley, CA",35.6163333,-117.4436667,earthquake,reviewed,0,207,ci
1,1562384992420,3.83,7.08,"23km N of Ridgecrest, CA",35.8261667,-117.6841667,earthquake,reviewed,0,226,ci
1,1562384964980,3.78,3.51,"23km S of Trona, CA",35.5571667,-117.3851667,earthquake,reviewed,0,220,ci
1,1562384937740,3.68,6.2,"17km ESE of Little Lake, CA",35.9058333,-117.7236667,earthquake,reviewed,0,208,ci
1,1562384934220,3.53,9.53,"18km ENE of Little Lake, CA",35.9998333,-117.7223333,earthquake,reviewed,0,192,ci
1,1562384916260,3.55,7.04,"16km E of Little Lake, CA",35.9108333,-117.7353333,earthquake,reviewed,0,194,ci
1,1562384904660,3.98,0.5,"20km E of Little Lake, CA",35.9025,-117.69,earthquake,reviewed,0,244,ci
1,1562384894550,3.8,7.58,"15km ESE of Little Lake, CA",35.9013333,-117.7486667,earthquake,reviewed,0,222,ci
1,1562384873420,5.5,5.04,"15km ESE of Little Lake, CA",35.9011667,-117.7495,earthquake,reviewed,0,488,ci
1,1562384828740,3.32,7.32,"18km ESE of Little Lake, CA",35.8868333,-117.7173333,earthquake,reviewed,0,170,ci
1,1562384820080,3.57,8.46,"15km ESE of Little Lake, CA",35.902,-117.7436667,earthquake,reviewed,0,196,ci
1,1562384817130,3.34,5.11,"18km ESE of Little Lake, CA",35.8941667,-117.7171667,earthquake,reviewed,0,172,ci
1,1562384798500,3.72,2.12,"13km SSW of Searles Valley, CA",35.6573333,-117.45,earthquake,reviewed,0,213,ci
1,1562384786870,4.26,6.85,"11km SSW of Searles Valley, CA",35.6805,-117.4703333,earthquake,reviewed,0,279,ci
1,1562384779420,3.16,7.5,"17km E of Little Lake, CA",35.9111667,-117.7205,earthquake,reviewed,0,154,ci
1,1562384754830,3.52,11.11,"12km SW of Searles Valley, CA",35.7036667,-117.5063333,earthquake,reviewed,0,191,ci
1,1562384729320,3.46,7.51,"17km ESE of Little Lake, CA",35.8835,-117.7276667,earthquake,reviewed,0,184,ci
1,1562384713210,3.49,8.47,"15km ESE of Little Lake, CA",35.9026667,-117.7426667,earthquake,reviewed,0,187,ci
1,1562384709010,3.47,3.32,"17km E of Little Lake, CA",35.9186667,-117.7188333,earthquake,reviewed,0,185,ci
1,1562384690150,3.29,9.84,"16km ESE of Little Lake, CA",35.8971667,-117.7305,earthquake,reviewed,0,167,ci
1,1562384657710,3.96,6.12,"19km E of Little Lake, CA",35.9058333,-117.6941667,earthquake,reviewed,0,241,ci
1,1562384650780,3.6,11.22,"17km W of Searles Valley, CA",35.7821667,-117.5935,earthquake,reviewed,0,199,ci
1,1562384641600,3.86,6.96,"16km E of Little Lake, CA",35.9135,-117.7276667,earthquake,reviewed,0,229,ci
1,1562384612470,3.15,6.05,"18km ESE of Little Lake, CA",35.8685,-117.7276667,earthquake,reviewed,0,153,ci
1,1562384589040,3.85,9.46,"20km ESE of Little Lake, CA",35.8865,-117.6938333,earthquake,reviewed,0,228,ci
1,1562384572530,3.86,4.58,"20km ESE of Little Lake, CA",35.878,-117.7016667,earthquake,reviewed,0,229,ci
1,1562384565760,3.57,4.95,"22km ESE of Little Lake, CA",35.866,-117.6848333,earthquake,reviewed,0,196,ci
1,1562384557900,3.46,7.95,"22km S of Trona, CA",35.5688333,-117.3843333,earthquake,reviewed,0,184,ci
1,1562384545640,3.3,7.57,"14km W of Searles Valley, CA",35.758,-117.5613333,earthquake,reviewed,0,168,ci
1,1562384529680,3.57,6.96,"17km ESE of Little Lake, CA",35.8751667,-117.73,earthquake,reviewed,0,196,ci
1,1562384524410,3.2,7.09,"18km E of Little Lake, CA",35.9073333,-117.7048333,earthquake,reviewed,0,158,ci
1,1562384506460,3.46,6.0,"16km ESE of Little Lake, CA",35.9065,-117.727,earthquake,reviewed,0,184,ci
1,1562384498650,3.98,7.87,"17km ESE of Little Lake, CA",35.8923333,-117.722,earthquake,reviewed,0,244,ci
1,1562384487460,3.18,8.24,"21km ESE of Little Lake, CA",35.8903333,-117.6816667,earthquake,reviewed,0,156,ci
1,1562384474110,3.14,3.31,"14km SSW of Searles Valley, CA",35.6398333,-117.4363333,earthquake,reviewed,0,152,ci
1,1562384451430,3.49,9.88,"18km NNE of Ridgecrest, CA",35.7741667,-117.6118333,earthquake,reviewed,0,187,ci
1,1562384443090,3.36,7.56,"22km ESE of Little Lake, CA",35.8776667,-117.6725,earthquake,reviewed,0,174,ci
1,1562384432540,3.42,5.74,"18km NNE of Ridgecrest, CA",35.7801667,-117.6281667,earthquake,reviewed,0,180,ci
1,1562384416160,2.99,5.51,"24km N of Ridgecrest, CA",35.8346667,-117.658,earthquake,reviewed,0,138,ci
1,1562384404140,3.65,7.04,"18km E of Little Lake, CA",35.9133333,-117.703,earthquake,reviewed,0,205,ci
1,1562384381270,3.24,8.24,"17km ESE of Little Lake, CA",35.9028333,-117.7208333,earthquake,reviewed,0,162,ci
1,1562384374110,3.74,8.81,"15km ESE of Little Lake, CA",35.9021667,-117.7426667,earthquake,reviewed,0,215,ci
1,1562384354680,3.84,9.8,"17km S of Searles Valley, CA",35.6136667,-117.433,earthquake,reviewed,0,227,ci
1,1562384342720,3.69,10.52,"14km WSW of Searles Valley, CA",35.7166667,-117.5515,earthquake,reviewed,0,209,ci
1,1562384336100,3.45,4.21,"14km SSW of Searles Valley, CA",35.6483333,-117.4673333,earthquake,reviewed,0,183,ci
1,1562384321000,3.26,9.3,"18km W of Searles Valley, CA",35.785,-117.605,earthquake,reviewed,0,164,ci
1,1562384302930,3.79,6.7,"18km E of Little Lake, CA",35.9128333,-117.7123333,earthquake,reviewed,0,221,ci
1,1562384264910,3.47,4.84,"15km SW of Searles Valley, CA",35.6591667,-117.5008333,earthquake,reviewed,0,185,ci
1,1562384245270,3.53,6.12,"20km ESE of Little Lake, CA",35.8718333,-117.7013333,earthquake,reviewed,0,192,ci
1,1562384225160,3.63,2.63,"12km WSW of Searles Valley, CA",35.7326667,-117.5268333,earthquake,reviewed,0,203,ci
1,1562384214860,3.22,9.16,"16km ESE of Little Lake, CA",35.903,-117.7371667,earthquake,reviewed,0,160,ci
1,1562384188480,3.85,3.18,"13km ENE of Ridgecrest, CA",35.6625,-117.5445,earthquake,reviewed,0,228,ci
1,1562384176460,4.35,7.27,"16km ESE of Little Lake, CA",35.9028333,-117.7338333,earthquake,reviewed,0,291,ci
1,1562384158410,3.49,10.29,"15km WSW of Searles Valley, CA",35.7175,-117.5576667,earthquake,reviewed,0,187,ci
1,1562384149820,3.35,7.5,"20km ESE of Little Lake, CA",35.8838333,-117.69,earthquake,reviewed,0,173,ci
1,1562384144730,3.39,5.9,"18km SSW of Searles Valley, CA",35.614,-117.4453333,earthquake,reviewed,0,177,ci
1,1562384130660,3.67,6.52,"14km ENE of Little Lake, CA",35.979,-117.7576667,earthquake,reviewed,0,207,ci
1,1562384124390,3.42,9.09,"14km NE of Ridgecrest, CA",35.7051667,-117.5565,earthquake,reviewed,0,180,ci
1,1562384105420,4.09,1.97,"14km SSW of Searles Valley, CA",35.6521667,-117.4668333,earthquake,reviewed,0,257,ci
1,1562384095980,3.52,13.22,"20km S of Trona, CA",35.5806667,-117.3961667,earthquake,reviewed,0,191,ci
1,1562384082840,3.74,9.5,"23km E of Little Lake, CA",35.9058333,-117.6573333,earthquake,reviewed,0,215,ci
1,1562384076640,3.29,6.89,"17km ESE of Little Lake, CA",35.893,-117.7253333,earthquake,reviewed,0,167,ci
1,1562384067200,3.43,8.1,"19km E of Little Lake, CA",35.904,-117.7033333,earthquake,reviewed,0,181,ci
1,1562384061530,3.63,1.82,"17km W of Searles Valley, CA",35.7661667,-117.5875,earthquake,reviewed,0,203,ci
1,1562384035940,3.51,11.58,"20km ESE of Little Lake, CA",35.8723333,-117.699,earthquake,reviewed,0,190,ci
1,1562384028800,3.19,0.78,"12km S of Searles Valley, CA",35.665,-117.424,earthquake,reviewed,0,157,ci
1,1562384019450,4.01,11.09,"15km WSW of Searles Valley, CA",35.726,-117.5613333,earthquake,reviewed,0,247,ci
1,1562384019100,3.8,9.89,"17km ESE of Little Lake, CA",35.8933333,-117.7238333,earthquake,reviewed,0,222,ci
1,1562384000200,4.08,10.99,"17km E of Ridgecrest, CA",35.624,-117.4861667,earthquake,reviewed,0,256,ci
1,1562383983660,3.9,8.47,"18km ESE of Little Lake, CA",35.9025,-117.7163333,earthquake,reviewed,0,234,ci
1,1562383966660,4.17,6.15,"17km ESE of Little Lake, CA",35.8903333,-117.7303333,earthquake,reviewed,0,268,ci
1,1562383949440,3.68,6.69,"19km S of Trona, CA",35.5985,-117.4145,earthquake,reviewed,0,208,ci
1,1562383945640,3.61,10.82,"17km ESE of Little Lake, CA",35.8981667,-117.7263333,earthquake,reviewed,0,200,ci
1,1562383933430,3.32,8.18,"24km ESE of Little Lake, CA",35.8708333,-117.6531667,earthquake,reviewed,0,170,ci
1,1562383918270,3.86,6.29,"18km ESE of Little Lake, CA",35.8901667,-117.7121667,earthquake,reviewed,0,229,ci
1,1562383908760,3.97,8.93,"20km ESE of Little Lake, CA",35.8883333,-117.6978333,earthquake,reviewed,0,242,ci
1,1562383893720,3.45,2.39,"13km WSW of Searles Valley, CA",35.7393333,-117.5488333,earthquake,reviewed,0,183,ci
1,1562383884540,3.62,5.2,"14km SSW of Searles Valley, CA",35.6596667,-117.4853333,earthquake,reviewed,0,202,ci
1,1562383870380,3.55,9.39,"17km ESE of Little Lake, CA",35.8936667,-117.7216667,earthquake,reviewed,0,194,ci
1,1562383859670,3.9,8.84,"19km E of Little Lake, CA",35.9068333,-117.704,earthquake,reviewed,0,234,ci
1,1562383843010,3.53,8.26,"18km ESE of Little Lake, CA",35.8671667,-117.7223333,earthquake,reviewed,0,192,ci
